AÑO,CCAA,KG RECOGIDOS,HABITANTES,GARBAGE CONTAINER
2006,ANDALUCIA,15280,22496,Yellow
2006,ANDALUCIA,559050,104476,Yellow
2006,ANDALUCIA,1766570,261990,Yellow
2006,ANDALUCIA,1213940,131813,Yellow
2006,ANDALUCIA,202830,65886,Yellow
2006,ANDALUCIA,2354750,558287,Yellow
2006,ANDALUCIA,289780,45686,Yellow
2006,ANDALUCIA,317810,28543,Yellow
2006,ANDALUCIA,101280,15563,Yellow
2006,ARAGON,249540,25148,Yellow
2006,ARAGON,216710,14460,Yellow
2006,ARAGON,48580,4086,Yellow
2006,ARAGON,123980,14037,Yellow
2006,ARAGON,158620,14463,Yellow
2006,ARAGON,20770,4184,Yellow
2006,ARAGON,153560,15806,Yellow
2006,ARAGON,51640,8401,Yellow
2006,ARAGON,60820,8730,Yellow
2006,ARAGON,921438,79888,Yellow
2006,ARAGON,178280,24354,Yellow
2006,ARAGON,102790,16321,Yellow
2006,ARAGON,52040,6708,Yellow
2006,ARAGON,62860,8454,Yellow
2006,ARAGON,47420,5121,Yellow
2006,ARAGON,11720,3112,Yellow
2006,ARAGON,6171026,647373,Yellow
2006,ASTURIAS,1388580,212174,Yellow
2006,ASTURIAS,4528192,864461,Yellow
2006,BALEARES,1991010,375773,Yellow
2006,BALEARES,1325970,86697,Yellow
2006,BALEARES,3345434,358549,Yellow
2006,BALEARES,242790,42797,Yellow
2006,BALEARES,112460,18382,Yellow
2006,BALEARES,67980,18366,Yellow
2006,BALEARES,75890,26724,Yellow
2006,BALEARES,14850,4838,Yellow
2006,BALEARES,613877,43499,Yellow
2006,CANARIAS,42708,10477,Yellow
2006,CANARIAS,50760,18806,Yellow
2006,CANARIAS,44720,8659,Yellow
2006,CANARIAS,428919,96547,Yellow
2006,CANARIAS,39380,16489,Yellow
2006,CANARIAS,1025228,109117,Yellow
2006,CANARIAS,92980,38629,Yellow
2006,CANARIAS,79440,7159,Yellow
2006,CANARIAS,77740,65550,Yellow
2006,CANARIAS,120040,59532,Yellow
2006,CANARIAS,55840,7721,Yellow
2006,CANARIAS,352830,141627,Yellow
2006,CANARIAS,34275,18722,Yellow
2006,CANARIAS,151920,30613,Yellow
2006,CANARIAS,66480,20628,Yellow
2006,CANARIAS,230520,34245,Yellow
2006,CANARIAS,219230,86642,Yellow
2006,CANARIAS,67400,33207,Yellow
2006,CANARIAS,34520,16024,Yellow
2006,CANARIAS,31780,11737,Yellow
2006,CANARIAS,115020,36243,Yellow
2006,CANARIAS,37240,11212,Yellow
2006,CANARIAS,916050,221567,Yellow
2006,CANARIAS,453320,123039,Yellow
2006,CANARIAS,38740,10279,Yellow
2006,CANARIAS,4700,1930,Yellow
2006,CANARIAS,21720,5276,Yellow
2006,CANARIAS,1606500,378628,Yellow
2006,CANARIAS,59830,5606,Yellow
2006,CANARIAS,30580,7179,Yellow
2006,CANARIAS,156820,23201,Yellow
2006,CANARIAS,114200,7801,Yellow
2006,CANARIAS,42480,10469,Yellow
2006,CANTABRIA,573560,56230,Yellow
2006,CANTABRIA,15340,4151,Yellow
2006,CANTABRIA,1215462,183955,Yellow
2006,CANTABRIA,6010,2369,Yellow
2006,CANTABRIA,146423,31382,Yellow
2006,CANTABRIA,1348127,236817,Yellow
2006,CASTILLA Y LEON,3560,2366,Yellow
2006,CASTILLA Y LEON,1114410,52612,Yellow
2006,CASTILLA Y LEON,15100,10059,Yellow
2006,CASTILLA Y LEON,166530,27850,Yellow
2006,CASTILLA Y LEON,209270,37200,Yellow
2006,CASTILLA Y LEON,198280,27971,Yellow
2006,CASTILLA Y LEON,32620,5376,Yellow
2006,CASTILLA Y LEON,19520,1356,Yellow
2006,CASTILLA Y LEON,620,157,Yellow
2006,CASTILLA Y LEON,33760,2690,Yellow
2006,CASTILLA Y LEON,81140,13175,Yellow
2006,CASTILLA Y LEON,23930,1845,Yellow
2006,CASTILLA Y LEON,74680,12797,Yellow
2006,CASTILLA Y LEON,13114,6018,Yellow
2006,CASTILLA Y LEON,33330,5068,Yellow
2006,CASTILLA Y LEON,64370,4195,Yellow
2006,CASTILLA Y LEON,17450,2677,Yellow
2006,CASTILLA Y LEON,6365,2888,Yellow
2006,CASTILLA Y LEON,17580,5905,Yellow
2006,CASTILLA Y LEON,4640,1409,Yellow
2006,CASTILLA Y LEON,1021520,136414,Yellow
2006,CASTILLA Y LEON,2023420,172421,Yellow
2006,CASTILLA Y LEON,1022160,160331,Yellow
2006,CASTILLA Y LEON,307760,98315,Yellow
2006,CASTILLA Y LEON,580570,65984,Yellow
2006,CASTILLA Y LEON,8420,5510,Yellow
2006,CASTILLA Y LEON,545000,127105,Yellow
2006,CASTILLA Y LEON,320900,37664,Yellow
2006,CASTILLA Y LEON,543840,31247,Yellow
2006,CASTILLA Y LEON,27380,6066,Yellow
2006,CASTILLA Y LEON,63960,5572,Yellow
2006,CASTILLA Y LEON,927620,81439,Yellow
2006,CASTILLA Y LEON,146538,6588,Yellow
2006,CASTILLA Y LEON,56706,17526,Yellow
2006,CASTILLA Y LEON,394430,79579,Yellow
2006,CASTILLA Y LEON,113234,4768,Yellow
2006,CASTILLA Y LEON,214000,83157,Yellow
2006,CASTILLA Y LEON,73269,3078,Yellow
2006,CASTILLA-LA MANCHA,292035,89472,Yellow
2006,CASTILLA-LA MANCHA,2926709,332508,Yellow
2006,CASTILLA-LA MANCHA,759960,165072,Yellow
2006,CASTILLA-LA MANCHA,201420,75533,Yellow
2006,CASTILLA-LA MANCHA,836020,325301,Yellow
2006,CASTILLA-LA MANCHA,185220,82975,Yellow
2006,CASTILLA-LA MANCHA,2713000,381455,Yellow
2006,CASTILLA-LA MANCHA,201000,41358,Yellow
2006,CASTILLA-LA MANCHA,422340,73719,Yellow
2006,CATALUÑA,838312,49648,Yellow
2006,CATALUÑA,404440,74962,Yellow
2006,CATALUÑA,1136110,97902,Yellow
2006,CATALUÑA,558065,71624,Yellow
2006,CATALUÑA,408300,70950,Yellow
2006,CATALUÑA,728320,39746,Yellow
2006,CATALUÑA,132220,16862,Yellow
2006,CATALUÑA,221960,20057,Yellow
2006,CATALUÑA,281236,20740,Yellow
2006,CATALUÑA,169630,19974,Yellow
2006,CATALUÑA,457540,51786,Yellow
2006,CATALUÑA,67965,5183,Yellow
2006,CATALUÑA,764556,94309,Yellow
2006,CATALUÑA,1906314,86672,Yellow
2006,CATALUÑA,1343450,74166,Yellow
2006,CATALUÑA,235260,35933,Yellow
2006,CATALUÑA,1027200,124709,Yellow
2006,CATALUÑA,932814,26885,Yellow
2006,CATALUÑA,2694514,221336,Yellow
2006,CATALUÑA,388715,15753,Yellow
2006,CATALUÑA,1844750,180179,Yellow
2006,CATALUÑA,1732113,163077,Yellow
2006,CATALUÑA,269190,66172,Yellow
2006,CATALUÑA,391740,57831,Yellow
2006,CATALUÑA,981619,20996,Yellow
2006,CATALUÑA,134600,16581,Yellow
2006,CATALUÑA,3175600,196971,Yellow
2006,CATALUÑA,339970,26400,Yellow
2006,CATALUÑA,2853923,112381,Yellow
2006,CATALUÑA,215800,25766,Yellow
2006,CATALUÑA,938380,116698,Yellow
2006,CATALUÑA,563300,64181,Yellow
2006,CATALUÑA,286542,37565,Yellow
2006,CATALUÑA,90630,6883,Yellow
2006,CATALUÑA,368290,27905,Yellow
2006,CATALUÑA,254965,33105,Yellow
2006,CATALUÑA,933380,99505,Yellow
2006,CATALUÑA,653500,35678,Yellow
2006,CATALUÑA,683270,65016,Yellow
2006,CATALUÑA,159950,12764,Yellow
2006,CATALUÑA,959790,128152,Yellow
2006,CATALUÑA,668480,48354,Yellow
2006,CATALUÑA,3055740,194947,Yellow
2006,CATALUÑA,296180,34117,Yellow
2006,CATALUÑA,3303260,355135,Yellow
2006,CATALUÑA,170750,15875,Yellow
2006,CATALUÑA,204340,9693,Yellow
2006,CATALUÑA,7575,9219,Yellow
2006,CATALUÑA,146250,12566,Yellow
2006,CATALUÑA,216980,22851,Yellow
2006,CATALUÑA,22963,4004,Yellow
2006,CATALUÑA,1090563,218553,Yellow
2006,CATALUÑA,59660,14230,Yellow
2006,CATALUÑA,179360,27827,Yellow
2006,CATALUÑA,13935300,1593075,Yellow
2006,CATALUÑA,59740,5470,Yellow
2006,CATALUÑA,476160,56718,Yellow
2006,CATALUÑA,398640,57114,Yellow
2006,CATALUÑA,698660,84131,Yellow
2006,CATALUÑA,468620,46550,Yellow
2006,CATALUÑA,328160,44210,Yellow
2006,CATALUÑA,1903600,252884,Yellow
2006,CATALUÑA,505000,63190,Yellow
2006,CATALUÑA,150180,34735,Yellow
2006,CATALUÑA,241740,32940,Yellow
2006,CATALUÑA,111260,24863,Yellow
2006,CATALUÑA,578860,81181,Yellow
2006,CATALUÑA,33294,3443,Yellow
2006,CATALUÑA,96280,29380,Yellow
2006,CATALUÑA,403700,42267,Yellow
2006,CATALUÑA,291220,31162,Yellow
2006,CATALUÑA,222420,15282,Yellow
2006,CATALUÑA,211000,26676,Yellow
2006,CATALUÑA,77820,6964,Yellow
2006,CATALUÑA,556600,118129,Yellow
2006,CATALUÑA,121680,7079,Yellow
2006,CATALUÑA,596460,61043,Yellow
2006,CATALUÑA,89760,9112,Yellow
2006,CATALUÑA,329660,10868,Yellow
2006,CATALUÑA,98355,4119,Yellow
2006,CATALUÑA,144945,6238,Yellow
2006,CATALUÑA,350040,16927,Yellow
2006,CATALUÑA,180280,8011,Yellow
2006,CATALUÑA,486120,18900,Yellow
2006,CATALUÑA,38556,1414,Yellow
2006,CATALUÑA,150440,20437,Yellow
2006,CATALUÑA,26020,2439,Yellow
2006,CATALUÑA,349180,7966,Yellow
2006,CATALUÑA,48560,6428,Yellow
2006,CATALUÑA,5623,605,Yellow
2006,CATALUÑA,277280,21409,Yellow
2006,CATALUÑA,59760,6988,Yellow
2006,CATALUÑA,31160,1450,Yellow
2006,CATALUÑA,114317,4592,Yellow
2006,CATALUÑA,120500,6890,Yellow
2006,CATALUÑA,168820,12836,Yellow
2006,CATALUÑA,82840,9017,Yellow
2006,CATALUÑA,260000,36711,Yellow
2006,CATALUÑA,116600,29445,Yellow
2006,CATALUÑA,44820,5354,Yellow
2006,CATALUÑA,66420,1679,Yellow
2006,CATALUÑA,46640,6215,Yellow
2006,CATALUÑA,105840,8311,Yellow
2006,CATALUÑA,157550,15535,Yellow
2006,CATALUÑA,300920,20139,Yellow
2006,CATALUÑA,398220,12429,Yellow
2006,CATALUÑA,320257,6037,Yellow
2006,CATALUÑA,816490,26209,Yellow
2006,CATALUÑA,23220,6422,Yellow
2006,CATALUÑA,90960,3983,Yellow
2006,CATALUÑA,208930,16817,Yellow
2006,CATALUÑA,26660,3214,Yellow
2006,CATALUÑA,54296,1599,Yellow
2006,CATALUÑA,46000,794,Yellow
2006,CATALUÑA,51980,2295,Yellow
2006,CATALUÑA,163420,5248,Yellow
2006,CATALUÑA,17000,397,Yellow
2006,COMUNIDAD VALENCIANA,17780,10081,Yellow
2006,COMUNIDAD VALENCIANA,249707,36677,Yellow
2006,COMUNIDAD VALENCIANA,92601,15397,Yellow
2006,COMUNIDAD VALENCIANA,122180,23261,Yellow
2006,COMUNIDAD VALENCIANA,3807,249,Yellow
2006,COMUNIDAD VALENCIANA,119060,20514,Yellow
2006,COMUNIDAD VALENCIANA,165380,26233,Yellow
2006,COMUNIDAD VALENCIANA,2967,1708,Yellow
2006,COMUNIDAD VALENCIANA,260990,26740,Yellow
2006,COMUNIDAD VALENCIANA,1974,284,Yellow
2006,COMUNIDAD VALENCIANA,128800,25494,Yellow
2006,COMUNIDAD VALENCIANA,6736,921,Yellow
2006,COMUNIDAD VALENCIANA,195060,37394,Yellow
2006,COMUNIDAD VALENCIANA,141760,27983,Yellow
2006,COMUNIDAD VALENCIANA,260400,61823,Yellow
2006,COMUNIDAD VALENCIANA,6973,1385,Yellow
2006,COMUNIDAD VALENCIANA,35770,7919,Yellow
2006,COMUNIDAD VALENCIANA,53680,9512,Yellow
2006,COMUNIDAD VALENCIANA,18368,3576,Yellow
2006,COMUNIDAD VALENCIANA,35740,3808,Yellow
2006,COMUNIDAD VALENCIANA,1224,168,Yellow
2006,COMUNIDAD VALENCIANA,246220,71429,Yellow
2006,COMUNIDAD VALENCIANA,10506,1486,Yellow
2006,COMUNIDAD VALENCIANA,10699,1675,Yellow
2006,COMUNIDAD VALENCIANA,50060,7500,Yellow
2006,COMUNIDAD VALENCIANA,52660,16843,Yellow
2006,COMUNIDAD VALENCIANA,82360,21154,Yellow
2006,COMUNIDAD VALENCIANA,1960,487,Yellow
2006,COMUNIDAD VALENCIANA,493885,40601,Yellow
2006,COMUNIDAD VALENCIANA,32130,6088,Yellow
2006,COMUNIDAD VALENCIANA,47680,8991,Yellow
2006,COMUNIDAD VALENCIANA,3500,4327,Yellow
2006,COMUNIDAD VALENCIANA,254560,11983,Yellow
2006,COMUNIDAD VALENCIANA,70520,75009,Yellow
2006,COMUNIDAD VALENCIANA,15062,4288,Yellow
2006,COMUNIDAD VALENCIANA,109960,12208,Yellow
2006,COMUNIDAD VALENCIANA,46700,10838,Yellow
2006,COMUNIDAD VALENCIANA,31220,7494,Yellow
2006,COMUNIDAD VALENCIANA,913720,60931,Yellow
2006,COMUNIDAD VALENCIANA,66920,84348,Yellow
2006,COMUNIDAD VALENCIANA,61546,15666,Yellow
2006,COMUNIDAD VALENCIANA,162720,19688,Yellow
2006,COMUNIDAD VALENCIANA,138900,31065,Yellow
2006,COMUNIDAD VALENCIANA,17980,4343,Yellow
2006,COMUNIDAD VALENCIANA,13700,2815,Yellow
2006,COMUNIDAD VALENCIANA,105340,34185,Yellow
2006,COMUNIDAD VALENCIANA,92440,19711,Yellow
2006,COMUNIDAD VALENCIANA,100420,13122,Yellow
2006,COMUNIDAD VALENCIANA,112300,9472,Yellow
2006,COMUNIDAD VALENCIANA,29960,12573,Yellow
2006,COMUNIDAD VALENCIANA,97900,6752,Yellow
2006,COMUNIDAD VALENCIANA,31125,5375,Yellow
2006,COMUNIDAD VALENCIANA,13630,2805,Yellow
2006,COMUNIDAD VALENCIANA,9680,6642,Yellow
2006,COMUNIDAD VALENCIANA,122360,16200,Yellow
2006,COMUNIDAD VALENCIANA,51700,8351,Yellow
2006,COMUNIDAD VALENCIANA,19640,2421,Yellow
2006,COMUNIDAD VALENCIANA,6570,1044,Yellow
2006,COMUNIDAD VALENCIANA,608820,167455,Yellow
2006,COMUNIDAD VALENCIANA,12460,2404,Yellow
2006,COMUNIDAD VALENCIANA,3249,498,Yellow
2006,COMUNIDAD VALENCIANA,23700,5551,Yellow
2006,COMUNIDAD VALENCIANA,8122,2290,Yellow
2006,COMUNIDAD VALENCIANA,290,133,Yellow
2006,COMUNIDAD VALENCIANA,6498,509,Yellow
2006,COMUNIDAD VALENCIANA,670,185,Yellow
2006,COMUNIDAD VALENCIANA,4200,490,Yellow
2006,COMUNIDAD VALENCIANA,68820,31281,Yellow
2006,COMUNIDAD VALENCIANA,46140,11815,Yellow
2006,COMUNIDAD VALENCIANA,8122,1199,Yellow
2006,COMUNIDAD VALENCIANA,75340,20224,Yellow
2006,COMUNIDAD VALENCIANA,3821,891,Yellow
2006,COMUNIDAD VALENCIANA,1340,1368,Yellow
2006,COMUNIDAD VALENCIANA,19780,5703,Yellow
2006,COMUNIDAD VALENCIANA,7761,1999,Yellow
2006,COMUNIDAD VALENCIANA,349210,64482,Yellow
2006,COMUNIDAD VALENCIANA,97480,10992,Yellow
2006,COMUNIDAD VALENCIANA,4230,861,Yellow
2006,COMUNIDAD VALENCIANA,19330,1776,Yellow
2006,COMUNIDAD VALENCIANA,11979,1195,Yellow
2006,COMUNIDAD VALENCIANA,22210,2478,Yellow
2006,COMUNIDAD VALENCIANA,23981,2353,Yellow
2006,COMUNIDAD VALENCIANA,3249,804,Yellow
2006,COMUNIDAD VALENCIANA,46366,9185,Yellow
2006,COMUNIDAD VALENCIANA,83800,17546,Yellow
2006,COMUNIDAD VALENCIANA,116420,36528,Yellow
2006,COMUNIDAD VALENCIANA,18600,17114,Yellow
2006,COMUNIDAD VALENCIANA,13069,3805,Yellow
2006,COMUNIDAD VALENCIANA,14480,1162,Yellow
2006,COMUNIDAD VALENCIANA,54640,8006,Yellow
2006,COMUNIDAD VALENCIANA,2138,2728,Yellow
2006,COMUNIDAD VALENCIANA,12580,5513,Yellow
2006,COMUNIDAD VALENCIANA,3940,1730,Yellow
2006,COMUNIDAD VALENCIANA,21254,7152,Yellow
2006,COMUNIDAD VALENCIANA,11770,744,Yellow
2006,COMUNIDAD VALENCIANA,160680,27253,Yellow
2006,COMUNIDAD VALENCIANA,58000,17251,Yellow
2006,COMUNIDAD VALENCIANA,1200,736,Yellow
2006,COMUNIDAD VALENCIANA,24580,10781,Yellow
2006,COMUNIDAD VALENCIANA,9400,7072,Yellow
2006,COMUNIDAD VALENCIANA,12047,1968,Yellow
2006,COMUNIDAD VALENCIANA,3600,914,Yellow
2006,COMUNIDAD VALENCIANA,17300,4490,Yellow
2006,COMUNIDAD VALENCIANA,5897,2157,Yellow
2006,COMUNIDAD VALENCIANA,74400,14318,Yellow
2006,COMUNIDAD VALENCIANA,11580,4885,Yellow
2006,COMUNIDAD VALENCIANA,70680,13635,Yellow
2006,COMUNIDAD VALENCIANA,135703,28222,Yellow
2006,COMUNIDAD VALENCIANA,51790,9404,Yellow
2006,COMUNIDAD VALENCIANA,30960,9850,Yellow
2006,COMUNIDAD VALENCIANA,19853,7208,Yellow
2006,COMUNIDAD VALENCIANA,38720,5834,Yellow
2006,COMUNIDAD VALENCIANA,3660,321,Yellow
2006,COMUNIDAD VALENCIANA,11918,2002,Yellow
2006,COMUNIDAD VALENCIANA,4000,5452,Yellow
2006,COMUNIDAD VALENCIANA,7120,1815,Yellow
2006,COMUNIDAD VALENCIANA,4080,1582,Yellow
2006,COMUNIDAD VALENCIANA,2821,609,Yellow
2006,COMUNIDAD VALENCIANA,38480,10297,Yellow
2006,COMUNIDAD VALENCIANA,63373,7640,Yellow
2006,COMUNIDAD VALENCIANA,2083,1457,Yellow
2006,COMUNIDAD VALENCIANA,10720,4977,Yellow
2006,COMUNIDAD VALENCIANA,42073,12418,Yellow
2006,COMUNIDAD VALENCIANA,16684,3363,Yellow
2006,COMUNIDAD VALENCIANA,30420,7282,Yellow
2006,COMUNIDAD VALENCIANA,32880,10449,Yellow
2006,COMUNIDAD VALENCIANA,116880,18203,Yellow
2006,COMUNIDAD VALENCIANA,118060,32388,Yellow
2006,COMUNIDAD VALENCIANA,43160,10057,Yellow
2006,COMUNIDAD VALENCIANA,120100,29695,Yellow
2006,COMUNIDAD VALENCIANA,99180,20581,Yellow
2006,COMUNIDAD VALENCIANA,11140,3353,Yellow
2006,COMUNIDAD VALENCIANA,176720,55571,Yellow
2006,COMUNIDAD VALENCIANA,8250,2547,Yellow
2006,COMUNIDAD VALENCIANA,94240,27323,Yellow
2006,COMUNIDAD VALENCIANA,52200,8977,Yellow
2006,COMUNIDAD VALENCIANA,98790,17375,Yellow
2006,COMUNIDAD VALENCIANA,22840,3620,Yellow
2006,COMUNIDAD VALENCIANA,104880,27028,Yellow
2006,COMUNIDAD VALENCIANA,32068,16547,Yellow
2006,COMUNIDAD VALENCIANA,5870,2566,Yellow
2006,COMUNIDAD VALENCIANA,163095,1202,Yellow
2006,COMUNIDAD VALENCIANA,196820,8148,Yellow
2006,COMUNIDAD VALENCIANA,54940,18452,Yellow
2006,COMUNIDAD VALENCIANA,15980,9399,Yellow
2006,COMUNIDAD VALENCIANA,38440,25190,Yellow
2006,COMUNIDAD VALENCIANA,281800,28242,Yellow
2006,COMUNIDAD VALENCIANA,39500,12727,Yellow
2006,COMUNIDAD VALENCIANA,58600,22281,Yellow
2006,COMUNIDAD VALENCIANA,38600,18051,Yellow
2006,COMUNIDAD VALENCIANA,157100,46696,Yellow
2006,COMUNIDAD VALENCIANA,23620,6733,Yellow
2006,COMUNIDAD VALENCIANA,101940,25509,Yellow
2006,COMUNIDAD VALENCIANA,10980,4601,Yellow
2006,COMUNIDAD VALENCIANA,96400,8197,Yellow
2006,COMUNIDAD VALENCIANA,137920,23552,Yellow
2006,COMUNIDAD VALENCIANA,17780,3228,Yellow
2006,COMUNIDAD VALENCIANA,93140,23640,Yellow
2006,COMUNIDAD VALENCIANA,175100,46034,Yellow
2006,COMUNIDAD VALENCIANA,16499,2446,Yellow
2006,COMUNIDAD VALENCIANA,128720,23895,Yellow
2006,COMUNIDAD VALENCIANA,40950,9186,Yellow
2006,COMUNIDAD VALENCIANA,59080,6737,Yellow
2006,COMUNIDAD VALENCIANA,680760,215137,Yellow
2006,COMUNIDAD VALENCIANA,145580,29311,Yellow
2006,COMUNIDAD VALENCIANA,19700,4519,Yellow
2006,COMUNIDAD VALENCIANA,1303960,319380,Yellow
2006,COMUNIDAD VALENCIANA,9543,1539,Yellow
2006,COMUNIDAD VALENCIANA,93380,11935,Yellow
2006,COMUNIDAD VALENCIANA,91140,21341,Yellow
2006,COMUNIDAD VALENCIANA,270690,72660,Yellow
2006,COMUNIDAD VALENCIANA,638863,88589,Yellow
2006,COMUNIDAD VALENCIANA,328288,65295,Yellow
2006,COMUNIDAD VALENCIANA,19840,3894,Yellow
2006,COMUNIDAD VALENCIANA,61740,14061,Yellow
2006,COMUNIDAD VALENCIANA,7755,2162,Yellow
2006,COMUNIDAD VALENCIANA,156520,23059,Yellow
2006,COMUNIDAD VALENCIANA,93520,19877,Yellow
2006,COMUNIDAD VALENCIANA,2326,402,Yellow
2006,COMUNIDAD VALENCIANA,34186,3991,Yellow
2006,COMUNIDAD VALENCIANA,5659632,796549,Yellow
2006,COMUNIDAD VALENCIANA,61800,28866,Yellow
2006,COMUNIDAD VALENCIANA,109030,25318,Yellow
2006,COMUNIDAD VALENCIANA,7276,656,Yellow
2006,COMUNIDAD VALENCIANA,23920,6053,Yellow
2006,COMUNIDAD VALENCIANA,9651,1275,Yellow
2006,COMUNIDAD VALENCIANA,56761,12581,Yellow
2006,COMUNIDAD VALENCIANA,216390,54560,Yellow
2006,COMUNIDAD VALENCIANA,92660,8552,Yellow
2006,COMUNIDAD VALENCIANA,139730,21299,Yellow
2006,COMUNIDAD VALENCIANA,185560,42927,Yellow
2006,COMUNIDAD VALENCIANA,22231,1781,Yellow
2006,COMUNIDAD VALENCIANA,7552,1476,Yellow
2006,COMUNIDAD VALENCIANA,21582,3999,Yellow
2006,COMUNIDAD VALENCIANA,9357,1405,Yellow
2006,COMUNIDAD VALENCIANA,2988,577,Yellow
2006,COMUNIDAD VALENCIANA,31038,5643,Yellow
2006,COMUNIDAD VALENCIANA,219650,42543,Yellow
2006,COMUNIDAD VALENCIANA,96770,17675,Yellow
2006,COMUNIDAD VALENCIANA,56980,14032,Yellow
2006,COMUNIDAD VALENCIANA,1930,265,Yellow
2006,COMUNIDAD VALENCIANA,271260,67492,Yellow
2006,COMUNIDAD VALENCIANA,137391,25232,Yellow
2006,COMUNIDAD VALENCIANA,11858,1716,Yellow
2006,EXTREMADURA,204180,29889,Yellow
2006,EXTREMADURA,29560,8611,Yellow
2006,EXTREMADURA,182020,33392,Yellow
2006,EXTREMADURA,133580,15620,Yellow
2006,EXTREMADURA,14740,3616,Yellow
2006,EXTREMADURA,58460,24713,Yellow
2006,EXTREMADURA,135861,15674,Yellow
2006,EXTREMADURA,2020,759,Yellow
2006,EXTREMADURA,20030,12947,Yellow
2006,EXTREMADURA,316360,39596,Yellow
2006,EXTREMADURA,30140,10249,Yellow
2006,EXTREMADURA,47620,5764,Yellow
2006,EXTREMADURA,1880,949,Yellow
2006,EXTREMADURA,20000,3695,Yellow
2006,EXTREMADURA,64850,7982,Yellow
2006,EXTREMADURA,63100,9672,Yellow
2006,EXTREMADURA,62360,7984,Yellow
2006,EXTREMADURA,193580,32233,Yellow
2006,EXTREMADURA,35460,5422,Yellow
2006,EXTREMADURA,64240,6128,Yellow
2006,EXTREMADURA,42730,5253,Yellow
2006,EXTREMADURA,54080,6798,Yellow
2006,EXTREMADURA,44720,7314,Yellow
2006,EXTREMADURA,19143,2647,Yellow
2006,EXTREMADURA,16000,5164,Yellow
2006,EXTREMADURA,23397,2601,Yellow
2006,EXTREMADURA,49110,6607,Yellow
2006,EXTREMADURA,683100,89029,Yellow
2006,EXTREMADURA,34989,4707,Yellow
2006,EXTREMADURA,62720,10107,Yellow
2006,EXTREMADURA,25840,2539,Yellow
2006,EXTREMADURA,143280,26651,Yellow
2006,EXTREMADURA,30360,3895,Yellow
2006,EXTREMADURA,594040,53089,Yellow
2006,EXTREMADURA,134400,17145,Yellow
2006,EXTREMADURA,36960,5587,Yellow
2006,EXTREMADURA,77640,11444,Yellow
2006,EXTREMADURA,40620,4398,Yellow
2006,EXTREMADURA,606530,95346,Yellow
2006,EXTREMADURA,32680,4381,Yellow
2006,EXTREMADURA,45260,5623,Yellow
2006,EXTREMADURA,27060,4413,Yellow
2006,EXTREMADURA,87960,8973,Yellow
2006,EXTREMADURA,13240,2505,Yellow
2006,EXTREMADURA,38560,6219,Yellow
2006,EXTREMADURA,41500,6447,Yellow
2006,EXTREMADURA,21360,8104,Yellow
2006,EXTREMADURA,20060,3337,Yellow
2006,EXTREMADURA,3220,589,Yellow
2006,GALICIA,1361,444,Yellow
2006,GALICIA,29500,7954,Yellow
2006,GALICIA,179400,16809,Yellow
2006,GALICIA,1377,450,Yellow
2006,GALICIA,132140,16598,Yellow
2006,GALICIA,1189,388,Yellow
2006,GALICIA,92600,6183,Yellow
2006,GALICIA,1361,1780,Yellow
2006,GALICIA,108457,16576,Yellow
2006,GALICIA,842,275,Yellow
2006,GALICIA,31550,6698,Yellow
2006,GALICIA,139872,21378,Yellow
2006,GALICIA,1634,509,Yellow
2006,GALICIA,4009,888,Yellow
2006,GALICIA,51460,4788,Yellow
2006,GALICIA,914,298,Yellow
2006,GALICIA,21300,5294,Yellow
2006,GALICIA,845,276,Yellow
2006,GALICIA,26761,4802,Yellow
2006,GALICIA,901,294,Yellow
2006,GALICIA,66820,13473,Yellow
2006,GALICIA,24758,1927,Yellow
2006,GALICIA,17860,2264,Yellow
2006,GALICIA,10700,4901,Yellow
2006,GALICIA,41654,6467,Yellow
2006,GALICIA,20426,4949,Yellow
2006,GALICIA,46180,9801,Yellow
2006,GALICIA,59960,14730,Yellow
2006,GALICIA,69340,5301,Yellow
2006,GALICIA,9529,3414,Yellow
2006,GALICIA,17454,2266,Yellow
2006,GALICIA,980,305,Yellow
2006,GALICIA,13354,3236,Yellow
2006,GALICIA,15693,5779,Yellow
2006,GALICIA,228240,29689,Yellow
2006,GALICIA,45100,1514,Yellow
2006,GALICIA,150800,13581,Yellow
2006,GALICIA,106400,9673,Yellow
2006,GALICIA,237760,22102,Yellow
2006,GALICIA,40300,4067,Yellow
2006,GALICIA,21690,4369,Yellow
2006,GALICIA,3726,5500,Yellow
2006,GALICIA,1125,350,Yellow
2006,GALICIA,1269,395,Yellow
2006,GALICIA,56200,7866,Yellow
2006,GALICIA,500220,26103,Yellow
2006,GALICIA,20600,2677,Yellow
2006,GALICIA,1551,482,Yellow
2006,GALICIA,140080,20732,Yellow
2006,GALICIA,3597715,601279,Yellow
2006,GALICIA,37985,18415,Yellow
2006,GALICIA,51257,24849,Yellow
2006,GALICIA,25842,12528,Yellow
2006,GALICIA,33130,3636,Yellow
2006,GALICIA,157180,15505,Yellow
2006,GALICIA,26480,1538,Yellow
2006,GALICIA,89260,10497,Yellow
2006,GALICIA,47191,15409,Yellow
2006,GALICIA,17160,5947,Yellow
2006,GALICIA,29440,6720,Yellow
2006,GALICIA,1950760,293725,Yellow
2006,GALICIA,21850,2146,Yellow
2006,GALICIA,1530,338,Yellow
2006,GALICIA,41220,6888,Yellow
2006,GALICIA,30480,3617,Yellow
